



,,[60]
,[932], 7,7






,[933], 8,8






,[934], 16,17






,[935], 12,12






,[936], 9,10






,[937], 5,10






,[938], 4,8






,[939], 11,15






,[940], 11,15






,[941], 12,14






,[942], 7,12






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 9,16






,[950], 13,19






,[951], 6,11






,[952], 4,7






,[953], 10,12






,[954], 10,11






,[955], 4,5






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 3,5






,[962], 2,3






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 9,14






,[967], 11,18






,[968], 7,12






,[969], 99,99






,[970], 3,5






,[971], 6,6






,[972], 6,11






,[973], 8,10






,[974], 99,99






,[975], 99,99






,[976], 11,13






,[977], 5,10






,[978], 11,13






,[979], 8,17






,[980], 8,15






,[981], 6,14






,[982], 9,11






,[983], 8,13






,[984], 99,99






,[985], 7,8






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 7,9






,[990], 99,99






,[991], 99,99






,[992], 4,7






,[993], 99,99






,[994], 3,4






,[995], 99,99






,[996], 10,10






,[997], 7,7






,[998], 99,99






,[999], 9,10






,[1000], 13,14






,[1001], 99,99






,[1002], 99,99






,[1003], 2,3






,[1004], 5,5






,[1005], 5,5






,[1006], 99,99






,[1007], 99,99






,[1008], 6,8






,[1009], 99,99






,[1010], 3,4






,[1011], 99,99






,[1012], 99,99






,[1013], 2,3






,[1014], 99,99






,[1015], 10,12






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
