



,,[90]
,[932], 99,99






,[933], 99,99






,[934], 28,30






,[935], 99,99






,[936], 25,29






,[937], 99,99






,[938], 14,27






,[939], 28,36






,[940], 99,99






,[941], 99,99






,[942], 99,99






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 29,31






,[952], 99,99






,[953], 18,27






,[954], 99,99






,[955], 17,20






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 99,99






,[962], 99,99






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 99,99






,[967], 30,34






,[968], 99,99






,[969], 99,99






,[970], 99,99






,[971], 99,99






,[972], 99,99






,[973], 26,31






,[974], 99,99






,[975], 99,99






,[976], 99,99






,[977], 99,99






,[978], 99,99






,[979], 99,99






,[980], 99,99






,[981], 99,99






,[982], 16,29






,[983], 23,30






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 20,21






,[998], 19,23






,[999], 99,99






,[1000], 26,33






,[1001], 99,99






,[1002], 99,99






,[1003], 99,99






,[1004], 14,20






,[1005], 99,99






,[1006], 99,99






,[1007], 99,99






,[1008], 18,27






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 99,99






,[1013], 99,99






,[1014], 99,99






,[1015], 28,28






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
