



,,[20]
,[932], 1,2






,[933], 1,1






,[934], 1,5






,[935], 2,6






,[936], 2,5






,[937], 3,8






,[938], 1,7






,[939], 4,7






,[940], 2,6






,[941], 2,7






,[942], 1,6






,[943], 99,99






,[944], 1,2






,[945], 1,2






,[946], 1,3






,[947], 1,2






,[948], 99,99






,[949], 99,99






,[950], 0,1






,[951], 1,1






,[952], 99,99






,[953], 99,99






,[954], 9,9






,[955], 0,1






,[956], 3,4






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 1,1






,[962], 99,99






,[963], 6,10






,[964], 8,12






,[965], 1,9






,[966], 3,7






,[967], 2,10






,[968], 99,99






,[969], 99,99






,[970], 1,7






,[971], 1,5






,[972], 1,5






,[973], 2,5






,[974], 3,6






,[975], 1,4






,[976], 1,5






,[977], 2,3






,[978], 1,3






,[979], 3,4






,[980], 99,99






,[981], 99,99






,[982], 1,1






,[983], 0,0






,[984], 99,99






,[985], 0,0






,[986], 99,99






,[987], 3,5






,[988], 99,99






,[989], 1,1






,[990], 3,5






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 1,1






,[995], 99,99






,[996], 0,0






,[997], 99,99






,[998], 5,10






,[999], 3,10






,[1000], 99,99






,[1001], 2,8






,[1002], 1,8






,[1003], 1,7






,[1004], 3,7






,[1005], 4,7






,[1006], 4,9






,[1007], 3,3






,[1008], 2,6






,[1009], 2,6






,[1010], 6,6






,[1011], 3,7






,[1012], 99,99






,[1013], 99,99






,[1014], 99,99






,[1015], 1,1






,[1016], 1,1






,[1017], 0,0






,[1018], 0,0






,[1019], 4,4






,[1020], 99,99






,[1021], 1,1






,[1022], 99,99






,[1023], 99,99
