



,,[80]
,[932], 7,10






,[933], 10,12






,[934], 99,99






,[935], 19,26






,[936], 99,99






,[937], 99,99






,[938], 99,99






,[939], 16,22






,[940], 22,22






,[941], 13,20






,[942], 16,18






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 99,99






,[952], 12,16






,[953], 10,16






,[954], 16,18






,[955], 12,17






,[956], 13,14






,[957], 99,99






,[958], 99,99






,[959], 12,12






,[960], 99,99






,[961], 9,11






,[962], 9,9






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 16,25






,[967], 22,26






,[968], 18,21






,[969], 99,99






,[970], 9,10






,[971], 11,15






,[972], 12,20






,[973], 10,18






,[974], 99,99






,[975], 99,99






,[976], 99,99






,[977], 99,99






,[978], 99,99






,[979], 26,28






,[980], 16,25






,[981], 99,99






,[982], 10,17






,[983], 15,19






,[984], 99,99






,[985], 13,14






,[986], 99,99






,[987], 99,99






,[988], 15,16






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 11,17






,[993], 8,8






,[994], 99,99






,[995], 99,99






,[996], 14,15






,[997], 12,13






,[998], 10,13






,[999], 99,99






,[1000], 99,99






,[1001], 99,99






,[1002], 7,9






,[1003], 8,9






,[1004], 10,14






,[1005], 99,99






,[1006], 11,11






,[1007], 15,15






,[1008], 11,16






,[1009], 99,99






,[1010], 10,15






,[1011], 7,8






,[1012], 99,99






,[1013], 8,12






,[1014], 12,14






,[1015], 99,99






,[1016], 99,99






,[1017], 11,12






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
