



,,[50]
,[932], 99,99






,[933], 99,99






,[934], 12,15






,[935], 8,10






,[936], 99,99






,[937], 4,9






,[938], 4,6






,[939], 11,13






,[940], 10,13






,[941], 11,11






,[942], 7,11






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 8,16






,[950], 7,14






,[951], 7,11






,[952], 3,5






,[953], 9,9






,[954], 7,8






,[955], 3,4






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 2,4






,[962], 0,0






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 5,9






,[967], 8,13






,[968], 6,11






,[969], 99,99






,[970], 2,5






,[971], 99,99






,[972], 6,9






,[973], 8,9






,[974], 9,9






,[975], 99,99






,[976], 99,99






,[977], 9,9






,[978], 10,12






,[979], 11,14






,[980], 5,14






,[981], 7,13






,[982], 7,9






,[983], 11,11






,[984], 99,99






,[985], 7,8






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 2,5






,[993], 99,99






,[994], 2,3






,[995], 99,99






,[996], 3,8






,[997], 99,99






,[998], 99,99






,[999], 99,99






,[1000], 99,99






,[1001], 99,99






,[1002], 99,99






,[1003], 1,2






,[1004], 2,2






,[1005], 5,5






,[1006], 99,99






,[1007], 99,99






,[1008], 5,7






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 3,4






,[1013], 1,2






,[1014], 99,99






,[1015], 7,10






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
