



,,[60]
,[932], 10,21






,[933], 5,20






,[934], 13,18






,[935], 8,17






,[936], 11,17






,[937], 8,19






,[938], 5,18






,[939], 9,11






,[940], 99,99






,[941], 13,13






,[942], 9,15






,[943], 99,99






,[944], 5,11






,[945], 5,8






,[946], 4,9






,[947], 6,10






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 99,99






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 99,99






,[962], 99,99






,[963], 99,99






,[964], 9,18






,[965], 4,18






,[966], 3,15






,[967], 2,17






,[968], 10,14






,[969], 99,99






,[970], 8,13






,[971], 4,13






,[972], 6,13






,[973], 6,14






,[974], 99,99






,[975], 4,12






,[976], 7,14






,[977], 4,12






,[978], 6,9






,[979], 10,13






,[980], 99,99






,[981], 99,99






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 0,2






,[986], 13,13






,[987], 10,16






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 99,99






,[998], 99,99






,[999], 7,17






,[1000], 99,99






,[1001], 3,13






,[1002], 99,99






,[1003], 5,12






,[1004], 5,13






,[1005], 11,13






,[1006], 7,13






,[1007], 99,99






,[1008], 7,12






,[1009], 9,16






,[1010], 99,99






,[1011], 99,99






,[1012], 99,99






,[1013], 99,99






,[1014], 99,99






,[1015], 99,99






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
