



,,[80]
,[932], 10,10






,[933], 99,99






,[934], 99,99






,[935], 24,26






,[936], 16,16






,[937], 99,99






,[938], 9,18






,[939], 15,22






,[940], 22,22






,[941], 14,20






,[942], 16,18






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 20,26






,[950], 26,26






,[951], 99,99






,[952], 99,99






,[953], 11,16






,[954], 99,99






,[955], 12,17






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 99,99






,[962], 99,99






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 25,25






,[967], 18,26






,[968], 99,99






,[969], 99,99






,[970], 99,99






,[971], 99,99






,[972], 99,99






,[973], 14,18






,[974], 99,99






,[975], 99,99






,[976], 99,99






,[977], 20,20






,[978], 99,99






,[979], 99,99






,[980], 99,99






,[981], 16,22






,[982], 11,17






,[983], 18,19






,[984], 99,99






,[985], 11,14






,[986], 13,13






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 99,99






,[998], 11,13






,[999], 99,99






,[1000], 18,19






,[1001], 99,99






,[1002], 99,99






,[1003], 99,99






,[1004], 8,14






,[1005], 99,99






,[1006], 99,99






,[1007], 99,99






,[1008], 12,16






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 99,99






,[1013], 99,99






,[1014], 99,99






,[1015], 13,18






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
