



,,[30]
,[932], 99,99






,[933], 99,99






,[934], 99,99






,[935], 99,99






,[936], 99,99






,[937], 99,99






,[938], 99,99






,[939], 99,99






,[940], 99,99






,[941], 99,99






,[942], 3,5






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 99,99






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 3,3






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 0,0






,[962], 0,0






,[963], 99,99






,[964], 2,2






,[965], 99,99






,[966], 4,6






,[967], 3,8






,[968], 99,99






,[969], 99,99






,[970], 99,99






,[971], 2,2






,[972], 99,99






,[973], 99,99






,[974], 99,99






,[975], 2,5






,[976], 99,99






,[977], 99,99






,[978], 99,99






,[979], 99,99






,[980], 1,7






,[981], 99,99






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 3,4






,[990], 99,99






,[991], 99,99






,[992], 1,1






,[993], 0,0






,[994], 0,0






,[995], 99,99






,[996], 99,99






,[997], 99,99






,[998], 99,99






,[999], 99,99






,[1000], 99,99






,[1001], 99,99






,[1002], 99,99






,[1003], 0,0






,[1004], 99,99






,[1005], 99,99






,[1006], 99,99






,[1007], 2,3






,[1008], 99,99






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 2,2






,[1013], 1,1






,[1014], 99,99






,[1015], 99,99






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 1,2
