



,,[40]
,[932], 99,99






,[933], 99,99






,[934], 7,12






,[935], 6,10






,[936], 4,5






,[937], 3,5






,[938], 3,5






,[939], 10,12






,[940], 7,13






,[941], 6,9






,[942], 4,8






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 9,11






,[950], 6,12






,[951], 5,8






,[952], 3,4






,[953], 99,99






,[954], 7,7






,[955], 4,4






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 3,3






,[962], 0,0






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 99,99






,[967], 3,9






,[968], 3,9






,[969], 99,99






,[970], 2,2






,[971], 2,2






,[972], 5,6






,[973], 99,99






,[974], 99,99






,[975], 7,7






,[976], 99,99






,[977], 5,7






,[978], 99,99






,[979], 6,13






,[980], 11,13






,[981], 7,10






,[982], 8,8






,[983], 99,99






,[984], 99,99






,[985], 7,8






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 3,6






,[990], 99,99






,[991], 99,99






,[992], 2,2






,[993], 1,1






,[994], 0,0






,[995], 99,99






,[996], 5,6






,[997], 99,99






,[998], 99,99






,[999], 8,8






,[1000], 6,10






,[1001], 9,11






,[1002], 99,99






,[1003], 1,2






,[1004], 2,2






,[1005], 99,99






,[1006], 99,99






,[1007], 3,5






,[1008], 99,99






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 4,4






,[1013], 1,2






,[1014], 99,99






,[1015], 7,9






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 4,4
