



,,[80]
,[932], 99,99






,[933], 99,99






,[934], 18,23






,[935], 20,26






,[936], 10,16






,[937], 15,17






,[938], 12,18






,[939], 14,22






,[940], 20,22






,[941], 17,20






,[942], 13,18






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 21,22






,[952], 13,16






,[953], 15,16






,[954], 99,99






,[955], 7,17






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 10,11






,[962], 99,99






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 20,25






,[967], 18,26






,[968], 15,21






,[969], 99,99






,[970], 7,10






,[971], 10,15






,[972], 12,20






,[973], 13,18






,[974], 14,17






,[975], 99,99






,[976], 99,99






,[977], 17,20






,[978], 99,99






,[979], 27,28






,[980], 13,25






,[981], 14,22






,[982], 12,17






,[983], 18,19






,[984], 99,99






,[985], 14,14






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 13,17






,[993], 99,99






,[994], 5,8






,[995], 99,99






,[996], 15,15






,[997], 99,99






,[998], 12,13






,[999], 99,99






,[1000], 17,19






,[1001], 21,24






,[1002], 99,99






,[1003], 9,9






,[1004], 10,14






,[1005], 99,99






,[1006], 99,99






,[1007], 99,99






,[1008], 13,16






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 99,99






,[1013], 10,12






,[1014], 99,99






,[1015], 11,18






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
