
basis : 39, 48, 59
 [449]  dct:129.078125  a:126.375000  b:120.031250  c:128.734375   (2)    [39]:-0.798579, [48]:-0.909004, [59]:0.236934
 [450]  dct:261.812500  a:262.968750  b:285.765625  c:418.281250   (0)    [39]:-0.387434, [48]:-1.489697, [59]:5.225167
 [451]  dct:228.468750  a:234.921875  b:239.375000  c:258.500000   (0)    [39]:2.020858, [48]:-0.861997, [59]:2.752595
 [452]  dct:187.578125  a:187.203125  b:174.890625  c:175.031250   (2)    [39]:-1.443337, [48]:-0.967978, [59]:0.768375
 [453]  dct:290.171875  a:290.171875  b:318.078125  c:289.125000   (3)    [39]:-0.026709, [48]:-2.523775, [59]:0.557657
 [454]  dct:16.796875  a:16.796875  b:16.593750  c:16.796875   (2)    [39]:-0.071884, [48]:-0.266480, [59]:0.113760
 [455]  dct:127.281250  a:127.015625  b:127.281250  c:123.734375   (3)    [39]:0.503099, [48]:0.751917, [59]:0.717642
 [456]  dct:668.000000  a:667.578125  b:673.093750  c:664.531250   (3)    [39]:0.441175, [48]:-0.560685, [59]:0.825050
 [457]  dct:560.656250  a:560.656250  b:560.312500  c:564.328125   (2)    [39]:-0.201704, [48]:1.694785, [59]:-0.847249
 [458]  dct:94.562500  a:93.203125  b:94.562500  c:94.562500   (1)    [39]:0.861997, [48]:0.432965, [59]:0.170360
 [460]  dct:57.515625  a:56.531250  b:53.609375  c:57.515625   (2)    [39]:0.442578, [48]:-0.304439, [59]:-0.067181
 [462]  dct:228.203125  a:227.546875  b:228.203125  c:220.812500   (3)    [39]:0.518243, [48]:1.119228, [59]:-0.463097
 [463]  dct:325.843750  a:327.687500  b:325.531250  c:325.843750   (2)    [39]:0.582865, [48]:1.509444, [59]:-0.017605
 [464]  dct:453.171875  a:451.984375  b:452.750000  c:453.171875   (1)    [39]:-0.744720, [48]:1.301774, [59]:0.091872
 [465]  dct:489.531250  a:500.843750  b:511.765625  c:491.750000   (0)    [39]:2.327482, [48]:-2.205439, [59]:-1.128049
 [466]  dct:718.375000  a:711.421875  b:725.015625  c:714.781250   (1)    [39]:-0.490803, [48]:-0.371324, [59]:-0.590623
 [467]  dct:501.468750  a:492.421875  b:512.093750  c:515.234375   (1)    [39]:-1.234352, [48]:-1.184614, [59]:1.528467
 [468]  dct:412.875000  a:402.437500  b:412.593750  c:398.421875   (3)    [39]:0.824845, [48]:-0.281835, [59]:-0.534713
 [469]  dct:218.046875  a:215.718750  b:219.531250  c:215.687500   (3)    [39]:-0.539109, [48]:2.331808, [59]:-0.286430
 [470]  dct:209.843750  a:212.703125  b:209.296875  c:293.000000   (2)    [39]:1.015020, [48]:1.974217, [59]:-2.450784
 [471]  dct:182.718750  a:177.421875  b:184.828125  c:235.828125   (1)    [39]:1.117703, [48]:-0.340829, [59]:-1.917966
 [472]  dct:106.281250  a:106.078125  b:106.281250  c:494.765625   (1)    [39]:-0.347221, [48]:0.437106, [59]:-4.034789
 [473]  dct:239.000000  a:237.765625  b:239.000000  c:1090.750000   (1)    [39]:0.524546, [48]:0.724943, [59]:-6.327701
 [474]  dct:191.156250  a:190.265625  b:187.265625  c:190.187500   (2)    [39]:-0.391725, [48]:-0.442244, [59]:-0.918126
 [475]  dct:339.562500  a:429.421875  b:323.531250  c:329.015625   (2)    [39]:4.863111, [48]:-0.827013, [59]:1.140639
 [476]  dct:298.093750  a:298.093750  b:296.906250  c:296.625000   (3)    [39]:-0.055649, [48]:-0.616332, [59]:0.263071
 [477]  dct:75.984375  a:75.984375  b:75.984375  c:76.296875   (0)    [39]:-0.086697, [48]:0.246709, [59]:-0.843363
 [478]  dct:44.015625  a:43.937500  b:44.015625  c:37.609375   (3)    [39]:-0.216301, [48]:0.703165, [59]:-0.812716
 [479]  dct:28.968750  a:28.703125  b:28.968750  c:21.625000   (3)    [39]:0.223693, [48]:0.276259, [59]:-0.481208
 [480]  dct:243.953125  a:243.953125  b:240.828125  c:379.593750   (2)    [39]:-0.090607, [48]:-0.978046, [59]:-2.560199
 [481]  dct:216.140625  a:212.765625  b:215.890625  c:215.218750   (1)    [39]:-0.964331, [48]:1.396513, [59]:-0.282681
 [482]  dct:89.406250  a:89.890625  b:111.109375  c:90.531250   (0)    [39]:1.508850, [48]:-1.163943, [59]:0.443610
 [483]  dct:308.421875  a:308.421875  b:307.109375  c:345.453125   (2)    [39]:-0.010678, [48]:2.107608, [59]:-2.466704
 [484]  dct:87.953125  a:82.953125  b:86.250000  c:1752.421875   (1)    [39]:-1.191362, [48]:-0.379382, [59]:-8.807934
 [485]  dct:339.296875  a:327.296875  b:339.234375  c:675.156250   (1)    [39]:-1.648044, [48]:-0.324199, [59]:-4.128361
 [486]  dct:40.000000  a:39.046875  b:40.000000  c:39.171875   (1)    [39]:0.595585, [48]:0.238153, [59]:0.453610
 [487]  dct:78.515625  a:75.937500  b:78.515625  c:111.984375   (1)    [39]:1.560714, [48]:0.048402, [59]:2.876071
 [488]  dct:112.046875  a:120.015625  b:112.046875  c:150.765625   (0)    [39]:-1.066232, [48]:0.036955, [59]:2.991308
 [489]  dct:125.140625  a:125.140625  b:123.171875  c:125.437500   (2)    [39]:-0.054096, [48]:-0.196864, [59]:-0.412318
 [490]  dct:76.750000  a:71.250000  b:76.750000  c:71.375000   (1)    [39]:-1.049560, [48]:0.058677, [59]:0.662084
 [491]  dct:69.796875  a:64.796875  b:66.890625  c:58.468750   (3)    [39]:-0.793180, [48]:-0.350501, [59]:1.121375
 [492]  dct:68.218750  a:68.562500  b:59.906250  c:59.625000   (3)    [39]:0.871185, [48]:-0.721708, [59]:1.339891
 [493]  dct:69.906250  a:66.734375  b:68.203125  c:59.765625   (3)    [39]:-0.636719, [48]:-0.207684, [59]:0.839838
 [494]  dct:63.796875  a:62.328125  b:63.796875  c:56.828125   (3)    [39]:-0.389585, [48]:0.687044, [59]:0.733081
 [495]  dct:72.781250  a:72.515625  b:66.515625  c:65.828125   (3)    [39]:-0.215693, [48]:-0.474396, [59]:1.111494
 [496]  dct:84.718750  a:84.718750  b:84.718750  c:76.718750   (3)    [39]:0.001847, [48]:0.238136, [59]:1.874470
 [497]  dct:105.718750  a:105.359375  b:97.062500  c:154.218750   (2)    [39]:1.132443, [48]:-0.365788, [59]:3.440842
 [498]  dct:109.265625  a:140.171875  b:109.265625  c:230.625000   (0)    [39]:4.326551, [48]:0.576670, [59]:4.481997
 [499]  dct:94.156250  a:100.046875  b:94.156250  c:240.234375   (0)    [39]:2.543857, [48]:0.044351, [59]:5.238807
 [500]  dct:123.515625  a:132.328125  b:120.796875  c:353.750000   (2)    [39]:1.029617, [48]:-0.489344, [59]:5.679807
 [501]  dct:56.812500  a:56.812500  b:56.343750  c:274.609375   (2)    [39]:-0.168965, [48]:-0.998668, [59]:5.421296
 [502]  dct:100.593750  a:101.453125  b:119.515625  c:329.437500   (0)    [39]:-1.076093, [48]:-1.328224, [59]:5.061186
 [503]  dct:66.343750  a:68.750000  b:68.156250  c:123.140625   (0)    [39]:-0.670972, [48]:-0.220531, [59]:2.431673
 [504]  dct:36.671875  a:37.750000  b:36.671875  c:51.718750   (0)    [39]:0.988479, [48]:0.563045, [59]:2.138411
 [505]  dct:52.140625  a:55.703125  b:52.140625  c:54.859375   (0)    [39]:1.794588, [48]:0.942811, [59]:2.051608
 [506]  dct:218.421875  a:224.828125  b:218.421875  c:304.640625   (0)    [39]:3.059014, [48]:0.020753, [59]:3.613524
 [507]  dct:248.703125  a:248.875000  b:248.265625  c:279.562500   (2)    [39]:0.680695, [48]:1.535835, [59]:2.631635
 [508]  dct:104.687500  a:104.687500  b:104.687500  c:107.093750   (0)    [39]:-0.117190, [48]:0.343047, [59]:1.495953
 [509]  dct:88.453125  a:88.890625  b:88.453125  c:88.109375   (3)    [39]:0.810556, [48]:0.495170, [59]:-0.235964
 [510]  dct:70.234375  a:70.156250  b:70.234375  c:68.390625   (3)    [39]:0.236299, [48]:0.634300, [59]:-0.266248
 [511]  dct:84.500000  a:81.484375  b:84.500000  c:93.296875   (1)    [39]:-0.587150, [48]:0.258064, [59]:-1.560660
 [512]  dct:295.593750  a:295.781250  b:296.859375  c:292.203125   (3)    [39]:0.341514, [48]:-0.637012, [59]:-1.570841
 [513]  dct:237.328125  a:252.125000  b:281.687500  c:228.625000   (3)    [39]:-1.113448, [48]:-1.651260, [59]:1.312622
 [514]  dct:207.281250  a:208.250000  b:206.093750  c:207.515625   (2)    [39]:-0.945927, [48]:2.147189, [59]:0.316174
 [515]  dct:368.328125  a:356.171875  b:368.328125  c:352.015625   (3)    [39]:1.370121, [48]:0.721886, [59]:-1.192304
 [518]  dct:93.656250  a:93.656250  b:93.656250  c:98.578125   (0)    [39]:-0.158941, [48]:0.850579, [59]:1.733095
 [519]  dct:122.703125  a:122.031250  b:122.750000  c:109.015625   (3)    [39]:-1.041485, [48]:-0.589906, [59]:0.797682
 [520]  dct:162.906250  a:166.015625  b:162.906250  c:157.531250   (3)    [39]:-1.978042, [48]:0.259449, [59]:0.948743
 [521]  dct:104.875000  a:100.375000  b:103.125000  c:104.250000   (1)    [39]:-2.437904, [48]:-0.203229, [59]:0.262192
 [522]  dct:64.609375  a:65.656250  b:66.843750  c:70.000000   (0)    [39]:-1.610353, [48]:-0.231913, [59]:-0.560205
 [523]  dct:62.187500  a:57.218750  b:62.187500  c:72.031250   (1)    [39]:1.112801, [48]:0.017035, [59]:-0.727032
 [524]  dct:256.078125  a:264.687500  b:256.578125  c:263.843750   (0)    [39]:1.207971, [48]:1.726036, [59]:-0.718231
 [525]  dct:137.515625  a:128.453125  b:137.515625  c:129.140625   (1)    [39]:1.026663, [48]:0.390314, [59]:0.927411
 [526]  dct:83.859375  a:80.703125  b:83.578125  c:83.437500   (1)    [39]:0.874770, [48]:-0.892620, [59]:0.181988
 [527]  dct:70.296875  a:68.421875  b:70.296875  c:71.578125   (1)    [39]:0.724404, [48]:0.046414, [59]:-0.451008
 [528]  dct:86.343750  a:87.468750  b:86.343750  c:89.625000   (0)    [39]:0.940186, [48]:0.957598, [59]:-1.043139
 [529]  dct:106.515625  a:106.515625  b:106.515625  c:103.953125   (3)    [39]:0.181026, [48]:0.752845, [59]:-1.203979
 [530]  dct:40.375000  a:34.437500  b:40.375000  c:46.093750   (1)    [39]:1.213148, [48]:0.272181, [59]:-1.313344
 [531]  dct:43.796875  a:41.078125  b:43.796875  c:35.046875   (3)    [39]:0.634419, [48]:1.092022, [59]:-0.913164
 [532]  dct:43.062500  a:33.781250  b:43.062500  c:35.453125   (1)    [39]:0.909586, [48]:0.599289, [59]:-1.238350
 [533]  dct:152.203125  a:132.625000  b:153.625000  c:501.015625   (1)    [39]:-1.076214, [48]:-1.406063, [59]:-4.868024
 [534]  dct:186.937500  a:186.937500  b:188.203125  c:185.640625   (3)    [39]:-0.101196, [48]:2.065354, [59]:-0.649482
 [535]  dct:79.906250  a:76.890625  b:81.078125  c:84.953125   (1)    [39]:0.472849, [48]:-0.913826, [59]:-1.064374
 [536]  dct:49.078125  a:47.437500  b:45.359375  c:48.390625   (2)    [39]:0.375645, [48]:-0.628846, [59]:-0.122518
 [544]  dct:402.671875  a:405.937500  b:402.671875  c:402.859375   (0)    [39]:-1.213900, [48]:-0.125004, [59]:0.271701
 [545]  dct:320.093750  a:323.578125  b:320.093750  c:326.265625   (0)    [39]:1.130529, [48]:0.465728, [59]:1.001477
 [546]  dct:70.171875  a:66.703125  b:70.171875  c:69.562500   (1)    [39]:0.981996, [48]:0.428565, [59]:-0.301441
 [547]  dct:246.312500  a:246.890625  b:246.156250  c:238.984375   (3)    [39]:-0.368598, [48]:-0.306946, [59]:-1.291286
 [548]  dct:276.890625  a:276.890625  b:276.953125  c:276.484375   (3)    [39]:-0.114913, [48]:3.075968, [59]:1.510704
 [549]  dct:298.578125  a:297.703125  b:297.890625  c:307.406250   (1)    [39]:0.877216, [48]:-0.767151, [59]:-0.821399
 [550]  dct:378.546875  a:377.937500  b:394.000000  c:378.546875   (1)    [39]:0.296531, [48]:-2.321773, [59]:0.160748
 [551]  dct:353.234375  a:352.359375  b:363.562500  c:519.890625   (1)    [39]:-0.332941, [48]:-0.855801, [59]:-2.927313
 [552]  dct:251.078125  a:230.984375  b:251.078125  c:249.953125   (1)    [39]:2.041506, [48]:1.101741, [59]:-0.945153
 [554]  dct:344.484375  a:352.343750  b:345.593750  c:337.437500   (3)    [39]:-1.464439, [48]:-0.433027, [59]:1.163619
 [555]  dct:96.406250  a:96.406250  b:96.406250  c:96.656250   (0)    [39]:0.095616, [48]:0.347308, [59]:-0.121145
 [556]  dct:174.703125  a:166.421875  b:170.984375  c:258.781250   (1)    [39]:-2.889607, [48]:-0.840646, [59]:-2.528722
 [557]  dct:195.312500  a:196.765625  b:195.312500  c:201.281250   (0)    [39]:-1.225046, [48]:0.717579, [59]:-0.827847
 [558]  dct:216.203125  a:215.718750  b:216.203125  c:226.234375   (1)    [39]:-0.223791, [48]:-0.001999, [59]:-1.310002
 [559]  dct:140.640625  a:141.750000  b:140.640625  c:140.218750   (3)    [39]:1.303795, [48]:0.088934, [59]:0.376690
 [560]  dct:273.328125  a:273.125000  b:273.328125  c:320.375000   (1)    [39]:0.603047, [48]:0.729692, [59]:2.934307
 [561]  dct:213.843750  a:211.562500  b:213.843750  c:215.562500   (1)    [39]:-0.307957, [48]:0.099908, [59]:-0.264853
 [562]  dct:224.171875  a:216.843750  b:224.171875  c:221.234375   (1)    [39]:-1.340796, [48]:0.635609, [59]:-0.179611
 [563]  dct:25.390625  a:25.343750  b:25.390625  c:21.703125   (3)    [39]:0.229026, [48]:0.476049, [59]:-0.182833
 [564]  dct:31.828125  a:31.828125  b:31.828125  c:27.015625   (3)    [39]:0.075380, [48]:0.055863, [59]:-0.268663
 [565]  dct:342.562500  a:334.562500  b:342.562500  c:328.906250   (3)    [39]:-0.913412, [48]:0.053735, [59]:-0.505074
 [567]  dct:24.078125  a:23.968750  b:24.078125  c:24.078125   (1)    [39]:-0.384590, [48]:0.119467, [59]:-0.047573
 [576]  dct:290.125000  a:287.406250  b:289.734375  c:301.375000   (1)    [39]:1.658001, [48]:-0.657910, [59]:-1.195058
 [577]  dct:272.656250  a:266.640625  b:287.265625  c:272.656250   (1)    [39]:0.648497, [48]:-1.293044, [59]:-0.072795
 [578]  dct:66.343750  a:66.859375  b:63.390625  c:65.125000   (2)    [39]:0.375455, [48]:-0.394929, [59]:0.470608
 [579]  dct:343.531250  a:337.187500  b:463.390625  c:361.203125   (1)    [39]:-1.305502, [48]:-3.329967, [59]:-1.151043
 [580]  dct:211.234375  a:210.609375  b:212.343750  c:207.046875   (3)    [39]:-0.561024, [48]:-0.644201, [59]:1.626074
 [581]  dct:150.125000  a:149.828125  b:289.687500  c:186.781250   (1)    [39]:0.754043, [48]:-3.326143, [59]:-1.364618
 [582]  dct:357.171875  a:355.656250  b:376.890625  c:361.906250   (1)    [39]:0.589631, [48]:-1.371805, [59]:0.757723
 [583]  dct:261.812500  a:261.812500  b:262.250000  c:260.093750   (3)    [39]:0.152595, [48]:1.460959, [59]:-0.146339
 [584]  dct:200.796875  a:210.718750  b:198.250000  c:202.796875   (2)    [39]:-2.593045, [48]:-0.182424, [59]:1.042874
 [585]  dct:193.359375  a:192.781250  b:193.531250  c:192.203125   (3)    [39]:0.536609, [48]:1.219398, [59]:-0.375958
 [586]  dct:180.687500  a:182.406250  b:188.796875  c:182.234375   (0)    [39]:-0.528771, [48]:-0.768641, [59]:0.409364
 [587]  dct:103.531250  a:102.828125  b:103.531250  c:100.656250   (3)    [39]:-0.477422, [48]:-0.009467, [59]:0.777189
 [588]  dct:219.843750  a:212.359375  b:219.843750  c:219.484375   (1)    [39]:-0.725816, [48]:0.047833, [59]:-1.020444
 [589]  dct:94.546875  a:91.546875  b:91.109375  c:90.515625   (3)    [39]:-0.679458, [48]:-0.450361, [59]:-0.471582
 [590]  dct:193.453125  a:189.703125  b:193.453125  c:203.078125   (1)    [39]:0.802900, [48]:0.831601, [59]:1.118638
 [591]  dct:133.281250  a:129.812500  b:133.281250  c:130.890625   (1)    [39]:-0.562327, [48]:-0.030878, [59]:-1.182526
 [592]  dct:346.875000  a:348.359375  b:382.343750  c:352.093750   (0)    [39]:0.335360, [48]:-1.860842, [59]:-0.620537
 [593]  dct:307.187500  a:319.125000  b:306.375000  c:309.593750   (2)    [39]:-2.546265, [48]:1.731356, [59]:1.558356
 [594]  dct:215.796875  a:215.796875  b:281.156250  c:213.921875   (3)    [39]:0.096673, [48]:-2.389597, [59]:0.274542
 [595]  dct:166.343750  a:166.343750  b:289.578125  c:164.312500   (3)    [39]:-0.009908, [48]:-3.304322, [59]:0.978461
 [596]  dct:49.796875  a:49.796875  b:49.796875  c:48.671875   (3)    [39]:-0.208537, [48]:0.082035, [59]:0.530575
 [597]  dct:111.187500  a:109.218750  b:101.796875  c:107.953125   (2)    [39]:-0.563184, [48]:-0.859740, [59]:0.791479
 [601]  dct:159.343750  a:159.515625  b:150.515625  c:156.156250   (2)    [39]:-0.623488, [48]:-0.941791, [59]:0.447083
 [608]  dct:451.328125  a:458.703125  b:451.328125  c:457.156250   (0)    [39]:-2.149840, [48]:0.671434, [59]:1.161395
 [609]  dct:593.421875  a:596.781250  b:593.421875  c:644.265625   (0)    [39]:-0.239106, [48]:-0.064064, [59]:-1.756054
 [610]  dct:105.015625  a:103.812500  b:103.453125  c:106.859375   (2)    [39]:0.542055, [48]:-0.204147, [59]:0.332194
 [611]  dct:238.984375  a:237.765625  b:251.000000  c:228.437500   (3)    [39]:-0.962976, [48]:-1.247257, [59]:0.815521
 [612]  dct:73.703125  a:73.703125  b:73.703125  c:74.453125   (0)    [39]:0.174012, [48]:0.587583, [59]:0.426644
 [613]  dct:162.859375  a:140.703125  b:158.265625  c:194.843750   (1)    [39]:-1.299681, [48]:-0.563716, [59]:-2.046896
 [614]  dct:249.984375  a:248.328125  b:247.578125  c:249.453125   (2)    [39]:-0.422306, [48]:-0.615142, [59]:0.638719
 [615]  dct:348.828125  a:342.562500  b:348.828125  c:342.421875   (3)    [39]:-1.172805, [48]:0.571599, [59]:-0.719986
 [616]  dct:269.875000  a:269.875000  b:269.875000  c:269.968750   (0)    [39]:0.009340, [48]:0.037535, [59]:-0.305877
 [617]  dct:371.890625  a:373.062500  b:371.890625  c:373.859375   (0)    [39]:0.413044, [48]:0.334051, [59]:-0.795724
 [618]  dct:439.546875  a:443.484375  b:464.109375  c:439.171875   (3)    [39]:1.083870, [48]:-1.685945, [59]:0.538065
 [619]  dct:381.328125  a:381.328125  b:381.328125  c:380.062500   (3)    [39]:-0.195578, [48]:0.609098, [59]:0.349539
 [620]  dct:32.125000  a:27.953125  b:32.125000  c:32.125000   (1)    [39]:-0.902137, [48]:0.090033, [59]:0.100378
 [621]  dct:168.437500  a:165.687500  b:167.890625  c:168.437500   (1)    [39]:2.088021, [48]:-0.224836, [59]:-0.110678
 [622]  dct:190.281250  a:176.031250  b:192.265625  c:190.671875   (1)    [39]:-1.468360, [48]:-1.549336, [59]:-0.337286
 [623]  dct:292.203125  a:296.265625  b:287.953125  c:269.609375   (3)    [39]:0.941361, [48]:-0.148791, [59]:1.404696
 [624]  dct:221.875000  a:222.640625  b:224.750000  c:221.875000   (0)    [39]:1.588671, [48]:-0.388385, [59]:0.006052
 [625]  dct:204.531250  a:201.812500  b:203.359375  c:198.984375   (3)    [39]:-0.757173, [48]:-0.178995, [59]:-0.595942
 [626]  dct:309.656250  a:293.765625  b:309.656250  c:365.828125   (1)    [39]:-1.399978, [48]:0.145604, [59]:-2.008149
 [627]  dct:310.750000  a:304.625000  b:311.046875  c:310.750000   (1)    [39]:1.373296, [48]:-0.167359, [59]:-0.091272
 [628]  dct:181.828125  a:177.250000  b:181.828125  c:181.828125   (1)    [39]:-0.519127, [48]:-0.052291, [59]:-0.026023
 [629]  dct:358.953125  a:357.265625  b:370.375000  c:359.593750   (1)    [39]:1.111546, [48]:-1.133378, [59]:0.632196
 [630]  dct:145.437500  a:132.781250  b:145.796875  c:144.437500   (1)    [39]:-1.771167, [48]:1.254215, [59]:0.774855
 [631]  dct:71.687500  a:67.000000  b:71.687500  c:69.640625   (1)    [39]:-1.049365, [48]:0.235549, [59]:0.423222
 [633]  dct:119.750000  a:114.812500  b:113.187500  c:109.015625   (3)    [39]:-0.332450, [48]:-0.983161, [59]:-0.484589
 [635]  dct:2.000000  a:2.000000  b:1.750000  c:2.000000   (2)    [39]:-0.025976, [48]:-0.147746, [59]:0.006746
 [640]  dct:305.968750  a:306.859375  b:305.968750  c:302.328125   (3)    [39]:-2.566989, [48]:0.311007, [59]:-0.527102
 [641]  dct:288.437500  a:288.437500  b:288.437500  c:288.437500   (0)    [39]:-0.010347, [48]:0.947558, [59]:0.031179
 [642]  dct:73.078125  a:63.156250  b:70.437500  c:68.296875   (1)    [39]:-0.833296, [48]:-0.146743, [59]:-0.436600
 [643]  dct:112.421875  a:112.421875  b:112.421875  c:109.468750   (3)    [39]:0.046926, [48]:0.839717, [59]:-0.183802
 [644]  dct:106.656250  a:106.656250  b:106.578125  c:108.828125   (2)    [39]:-0.072175, [48]:-0.526635, [59]:-0.853444
 [645]  dct:258.609375  a:246.750000  b:258.609375  c:258.765625   (1)    [39]:-2.071859, [48]:0.544636, [59]:0.246274
 [646]  dct:320.859375  a:317.187500  b:323.687500  c:320.859375   (1)    [39]:0.481536, [48]:-0.919641, [59]:0.068765
 [647]  dct:358.203125  a:358.203125  b:380.062500  c:356.750000   (3)    [39]:0.201117, [48]:-1.694453, [59]:-0.229292
 [648]  dct:223.859375  a:222.968750  b:223.859375  c:222.171875   (3)    [39]:0.346914, [48]:-0.130594, [59]:0.230660
 [649]  dct:312.687500  a:314.218750  b:312.687500  c:309.500000   (3)    [39]:1.501224, [48]:-0.106131, [59]:-0.228489
 [650]  dct:475.703125  a:472.031250  b:473.968750  c:470.578125   (3)    [39]:0.492764, [48]:2.072145, [59]:-0.518449
 [651]  dct:194.312500  a:194.312500  b:194.312500  c:194.312500   (0)    [39]:-0.093154, [48]:1.007224, [59]:0.161717
 [652]  dct:186.031250  a:191.812500  b:184.859375  c:206.828125   (2)    [39]:-1.878864, [48]:-0.180153, [59]:-1.057297
 [653]  dct:171.593750  a:162.500000  b:171.593750  c:174.890625   (1)    [39]:1.838899, [48]:0.927789, [59]:-1.101161
 [654]  dct:170.484375  a:168.562500  b:170.484375  c:161.546875   (3)    [39]:1.160955, [48]:0.155416, [59]:-0.577776
 [655]  dct:215.484375  a:206.312500  b:212.796875  c:232.781250   (1)    [39]:-0.600347, [48]:-0.777920, [59]:-1.529745
 [656]  dct:197.625000  a:191.562500  b:197.625000  c:196.453125   (1)    [39]:0.953691, [48]:0.775036, [59]:-0.893062
 [657]  dct:257.812500  a:257.812500  b:280.296875  c:257.812500   (0)    [39]:-0.140188, [48]:-1.729970, [59]:0.175281
 [658]  dct:368.343750  a:360.515625  b:373.953125  c:394.890625   (1)    [39]:0.689204, [48]:-0.619809, [59]:-1.819841
 [659]  dct:268.625000  a:259.796875  b:269.328125  c:269.093750   (1)    [39]:-0.956180, [48]:-0.320696, [59]:-0.852274
 [660]  dct:220.343750  a:220.343750  b:220.343750  c:220.343750   (0)    [39]:-0.142689, [48]:1.067815, [59]:0.161564
 [661]  dct:227.578125  a:227.578125  b:227.578125  c:232.828125   (0)    [39]:-0.145643, [48]:0.066371, [59]:0.593099
 [662]  dct:378.781250  a:373.015625  b:376.406250  c:375.312500   (1)    [39]:-1.078764, [48]:-0.528907, [59]:0.579655
 [663]  dct:197.484375  a:197.640625  b:197.484375  c:197.484375   (0)    [39]:0.394296, [48]:0.543812, [59]:0.154552
 [664]  dct:131.984375  a:122.640625  b:273.921875  c:127.671875   (1)    [39]:2.095038, [48]:-3.464107, [59]:0.413024
 [665]  dct:125.531250  a:124.625000  b:125.531250  c:126.375000   (1)    [39]:0.884368, [48]:0.009039, [59]:0.464290
 [667]  dct:1.312500  a:1.312500  b:1.312500  c:1.312500   (0)    [39]:-0.151799, [48]:-0.054629, [59]:-0.076700
 [670]  dct:90.875000  a:90.875000  b:90.875000  c:88.859375   (3)    [39]:0.126780, [48]:1.085884, [59]:0.657752
 [671]  dct:115.781250  a:115.781250  b:115.781250  c:115.781250   (0)    [39]:-0.058659, [48]:-0.097658, [59]:0.143720
 [672]  dct:158.609375  a:143.406250  b:158.609375  c:149.093750   (1)    [39]:-1.508612, [48]:0.418534, [59]:-0.779058
 [673]  dct:128.343750  a:128.343750  b:128.015625  c:197.859375   (2)    [39]:0.063513, [48]:1.248192, [59]:-2.162956
 [674]  dct:253.812500  a:254.875000  b:253.812500  c:320.250000   (0)    [39]:-0.291957, [48]:1.182321, [59]:-2.171111
 [675]  dct:89.234375  a:88.750000  b:89.234375  c:87.078125   (3)    [39]:0.244672, [48]:0.253284, [59]:-0.221829
 [676]  dct:99.593750  a:95.750000  b:101.062500  c:92.046875   (3)    [39]:0.580802, [48]:-0.762929, [59]:-1.327558
 [677]  dct:209.937500  a:209.937500  b:210.171875  c:209.500000   (3)    [39]:-0.163140, [48]:1.249022, [59]:0.307597
 [678]  dct:305.937500  a:305.140625  b:304.187500  c:314.484375   (2)    [39]:0.550839, [48]:1.715794, [59]:1.628847
 [679]  dct:196.062500  a:197.062500  b:196.062500  c:196.062500   (0)    [39]:-0.759435, [48]:0.715919, [59]:0.026370
 [680]  dct:314.859375  a:314.859375  b:313.218750  c:314.859375   (2)    [39]:-0.202565, [48]:2.344116, [59]:-0.041709
 [681]  dct:445.015625  a:446.796875  b:434.156250  c:481.125000   (2)    [39]:0.635472, [48]:-0.851320, [59]:2.836127
 [682]  dct:208.984375  a:192.578125  b:208.984375  c:200.343750   (1)    [39]:-1.330600, [48]:0.270693, [59]:-0.709301
 [683]  dct:337.125000  a:343.171875  b:335.937500  c:354.328125   (2)    [39]:-1.055970, [48]:2.556429, [59]:1.462857
 [684]  dct:282.593750  a:276.671875  b:282.593750  c:282.593750   (1)    [39]:-0.586354, [48]:0.405524, [59]:0.082189
 [685]  dct:156.546875  a:161.484375  b:156.546875  c:154.312500   (3)    [39]:0.725935, [48]:-0.065529, [59]:0.842581
 [686]  dct:251.859375  a:255.578125  b:251.859375  c:248.765625   (3)    [39]:1.658819, [48]:0.464017, [59]:1.090599
 [687]  dct:185.640625  a:185.281250  b:192.093750  c:174.765625   (3)    [39]:0.257752, [48]:-0.832129, [59]:-0.461871
 [688]  dct:249.875000  a:240.328125  b:249.875000  c:262.312500   (1)    [39]:-1.573600, [48]:1.178350, [59]:1.099395
 [689]  dct:185.656250  a:186.218750  b:185.656250  c:184.234375   (3)    [39]:-0.307209, [48]:0.272094, [59]:0.704011
 [690]  dct:242.171875  a:241.812500  b:241.750000  c:242.171875   (2)    [39]:0.335490, [48]:1.287674, [59]:0.090600
 [691]  dct:234.593750  a:238.296875  b:234.593750  c:268.921875   (0)    [39]:1.901608, [48]:-0.125137, [59]:2.642479
 [692]  dct:110.328125  a:110.328125  b:110.328125  c:95.156250   (3)    [39]:0.071672, [48]:-0.103744, [59]:-0.854553
 [693]  dct:342.062500  a:343.484375  b:342.062500  c:339.546875   (3)    [39]:-2.467178, [48]:0.479632, [59]:1.611271
 [694]  dct:285.875000  a:285.359375  b:286.390625  c:283.140625   (3)    [39]:-0.724296, [48]:1.376529, [59]:1.038364
 [695]  dct:389.750000  a:391.390625  b:389.750000  c:389.750000   (0)    [39]:0.763191, [48]:1.148225, [59]:0.014177
 [696]  dct:171.265625  a:171.265625  b:171.265625  c:170.718750   (3)    [39]:-0.207096, [48]:0.151182, [59]:1.263993
 [704]  dct:75.843750  a:69.218750  b:75.843750  c:69.031250   (3)    [39]:-0.796665, [48]:0.515320, [59]:-0.639288
