



,,[60]
,[932], 99,99






,[933], 99,99






,[934], 13,17






,[935], 12,12






,[936], 99,99






,[937], 4,10






,[938], 5,8






,[939], 12,15






,[940], 12,15






,[941], 10,14






,[942], 8,12






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 11,16






,[950], 15,19






,[951], 7,11






,[952], 5,7






,[953], 12,12






,[954], 9,11






,[955], 5,5






,[956], 6,8






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 8,9






,[961], 5,5






,[962], 2,3






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 11,14






,[967], 10,18






,[968], 4,12






,[969], 99,99






,[970], 3,5






,[971], 5,6






,[972], 7,11






,[973], 10,10






,[974], 99,99






,[975], 13,13






,[976], 12,13






,[977], 6,10






,[978], 13,13






,[979], 11,17






,[980], 10,15






,[981], 9,14






,[982], 8,11






,[983], 8,13






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 9,9






,[990], 99,99






,[991], 99,99






,[992], 5,7






,[993], 99,99






,[994], 2,4






,[995], 99,99






,[996], 99,99






,[997], 5,7






,[998], 99,99






,[999], 10,10






,[1000], 13,14






,[1001], 9,15






,[1002], 99,99






,[1003], 1,3






,[1004], 2,5






,[1005], 5,5






,[1006], 99,99






,[1007], 6,8






,[1008], 7,8






,[1009], 99,99






,[1010], 2,4






,[1011], 99,99






,[1012], 99,99






,[1013], 2,3






,[1014], 99,99






,[1015], 8,12






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
