



,,[50]
,[932], 0,0






,[933], 0,0






,[934], 0,0






,[935], 0,0






,[936], 0,1






,[937], 0,0






,[938], 0,1






,[939], 0,0






,[940], 0,1






,[941], 4,10






,[942], 4,4






,[943], 99,99






,[944], 99,99






,[945], 3,4






,[946], 99,99






,[947], 99,99






,[948], 7,9






,[949], 99,99






,[950], 99,99






,[951], 5,5






,[952], 5,6






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 0,0






,[962], 0,0






,[963], 0,0






,[964], 0,0






,[965], 0,0






,[966], 0,0






,[967], 0,0






,[968], 0,0






,[969], 2,4






,[970], 3,5






,[971], 0,1






,[972], 0,0






,[973], 99,99






,[974], 0,0






,[975], 99,99






,[976], 0,0






,[977], 0,0






,[978], 0,0






,[979], 2,2






,[980], 3,7






,[981], 99,99






,[982], 99,99






,[983], 8,10






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 5,6






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 5,5






,[996], 99,99






,[997], 5,5






,[998], 5,6






,[999], 5,5






,[1000], 4,5






,[1001], 99,99






,[1002], 99,99






,[1003], 5,6






,[1004], 5,5






,[1005], 4,5






,[1006], 4,5






,[1007], 4,5






,[1008], 4,5






,[1009], 4,5






,[1010], 5,5






,[1011], 5,6






,[1012], 4,5






,[1013], 5,6






,[1014], 6,10






,[1015], 99,99






,[1016], 10,10






,[1017], 99,99






,[1018], 11,12






,[1019], 9,14






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
