



,,[10]
,[932], 0,0






,[933], 1,1






,[934], 0,0






,[935], 99,99






,[936], 1,1






,[937], 1,2






,[938], 1,4






,[939], 1,4






,[940], 1,4






,[941], 1,2






,[942], 0,0






,[943], 99,99






,[944], 0,0






,[945], 0,0






,[946], 0,0






,[947], 0,0






,[948], 99,99






,[949], 99,99






,[950], 0,0






,[951], 0,0






,[952], 0,0






,[953], 99,99






,[954], 1,3






,[955], 0,0






,[956], 0,0






,[957], 99,99






,[958], 1,2






,[959], 99,99






,[960], 0,0






,[961], 0,0






,[962], 1,1






,[963], 99,99






,[964], 2,4






,[965], 1,3






,[966], 3,3






,[967], 2,4






,[968], 1,4






,[969], 1,4






,[970], 1,3






,[971], 1,5






,[972], 1,2






,[973], 2,3






,[974], 1,1






,[975], 0,0






,[976], 0,0






,[977], 99,99






,[978], 0,0






,[979], 0,0






,[980], 99,99






,[981], 99,99






,[982], 0,0






,[983], 0,0






,[984], 0,0






,[985], 0,0






,[986], 99,99






,[987], 1,1






,[988], 0,0






,[989], 0,0






,[990], 0,1






,[991], 99,99






,[992], 0,0






,[993], 0,0






,[994], 0,0






,[995], 99,99






,[996], 0,0






,[997], 99,99






,[998], 1,4






,[999], 1,3






,[1000], 1,3






,[1001], 1,3






,[1002], 1,5






,[1003], 2,5






,[1004], 3,3






,[1005], 1,2






,[1006], 1,1






,[1007], 99,99






,[1008], 0,0






,[1009], 1,2






,[1010], 1,3






,[1011], 99,99






,[1012], 2,4






,[1013], 2,3






,[1014], 99,99






,[1015], 0,0






,[1016], 0,0






,[1017], 0,0






,[1018], 0,0






,[1019], 0,0






,[1020], 0,0






,[1021], 0,0






,[1022], 0,0






,[1023], 1,1
