



,,[50]
,[932], 0,0






,[933], 0,0






,[934], 0,0






,[935], 0,0






,[936], 0,1






,[937], 0,0






,[938], 0,1






,[939], 0,0






,[940], 0,1






,[941], 6,10






,[942], 2,4






,[943], 99,99






,[944], 99,99






,[945], 2,4






,[946], 99,99






,[947], 99,99






,[948], 8,9






,[949], 99,99






,[950], 8,12






,[951], 5,5






,[952], 4,6






,[953], 8,8






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 6,11






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 0,0






,[962], 0,0






,[963], 0,0






,[964], 0,0






,[965], 0,0






,[966], 0,0






,[967], 0,0






,[968], 0,0






,[969], 2,4






,[970], 4,6






,[971], 0,1






,[972], 0,0






,[973], 99,99






,[974], 0,0






,[975], 99,99






,[976], 0,0






,[977], 0,0






,[978], 0,0






,[979], 1,2






,[980], 6,7






,[981], 99,99






,[982], 10,10






,[983], 8,10






,[984], 99,99






,[985], 99,99






,[986], 6,8






,[987], 99,99






,[988], 5,6






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 2,5






,[994], 2,5






,[995], 2,5






,[996], 2,5






,[997], 2,5






,[998], 2,6






,[999], 2,5






,[1000], 1,5






,[1001], 2,5






,[1002], 2,5






,[1003], 2,6






,[1004], 1,5






,[1005], 1,5






,[1006], 1,5






,[1007], 1,5






,[1008], 1,5






,[1009], 1,5






,[1010], 2,5






,[1011], 1,6






,[1012], 1,5






,[1013], 2,6






,[1014], 2,10






,[1015], 6,6






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 11,14






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
