



,,[30]
,[932], 99,99






,[933], 99,99






,[934], 9,11






,[935], 99,99






,[936], 3,4






,[937], 5,5






,[938], 99,99






,[939], 4,7






,[940], 10,11






,[941], 5,7






,[942], 3,5






,[943], 99,99






,[944], 3,5






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 5,9






,[950], 6,10






,[951], 5,6






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 5,5






,[961], 0,0






,[962], 0,0






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 5,6






,[967], 5,8






,[968], 4,7






,[969], 99,99






,[970], 1,1






,[971], 99,99






,[972], 6,6






,[973], 99,99






,[974], 99,99






,[975], 5,5






,[976], 99,99






,[977], 6,6






,[978], 4,6






,[979], 1,8






,[980], 7,7






,[981], 5,6






,[982], 99,99






,[983], 4,6






,[984], 99,99






,[985], 3,4






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 1,1






,[993], 0,0






,[994], 0,0






,[995], 99,99






,[996], 1,2






,[997], 99,99






,[998], 99,99






,[999], 5,7






,[1000], 9,9






,[1001], 4,8






,[1002], 99,99






,[1003], 0,0






,[1004], 99,99






,[1005], 99,99






,[1006], 99,99






,[1007], 3,3






,[1008], 99,99






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 2,2






,[1013], 1,1






,[1014], 99,99






,[1015], 3,5






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 3,5






,[1021], 99,99






,[1022], 99,99






,[1023], 2,2
