



,,[20]
,[932], 0,0






,[933], 0,0






,[934], 0,0






,[935], 0,0






,[936], 0,0






,[937], 0,0






,[938], 0,0






,[939], 99,99






,[940], 0,0






,[941], 3,5






,[942], 0,0






,[943], 99,99






,[944], 99,99






,[945], 1,1






,[946], 1,1






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 1,1






,[952], 2,2






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 2,5






,[958], 99,99






,[959], 99,99






,[960], 1,3






,[961], 0,0






,[962], 0,0






,[963], 0,0






,[964], 0,0






,[965], 0,0






,[966], 0,0






,[967], 0,0






,[968], 0,0






,[969], 0,0






,[970], 1,1






,[971], 0,0






,[972], 0,0






,[973], 1,1






,[974], 0,0






,[975], 99,99






,[976], 0,0






,[977], 0,0






,[978], 0,0






,[979], 0,0






,[980], 2,4






,[981], 99,99






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 0,0






,[986], 99,99






,[987], 99,99






,[988], 4,4






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 2,5






,[993], 1,3






,[994], 1,3






,[995], 1,3






,[996], 1,3






,[997], 1,2






,[998], 1,3






,[999], 2,3






,[1000], 1,2






,[1001], 1,3






,[1002], 3,3






,[1003], 2,3






,[1004], 1,2






,[1005], 1,1






,[1006], 1,1






,[1007], 0,0






,[1008], 1,2






,[1009], 1,2






,[1010], 1,3






,[1011], 1,3






,[1012], 1,2






,[1013], 1,2






,[1014], 99,99






,[1015], 2,5






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 1,1






,[1022], 99,99






,[1023], 99,99
