



,,[40]
,[932], 99,99






,[933], 99,99






,[934], 6,12






,[935], 10,10






,[936], 5,5






,[937], 3,5






,[938], 4,5






,[939], 8,12






,[940], 11,13






,[941], 3,9






,[942], 5,8






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 8,11






,[950], 6,12






,[951], 4,8






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 3,4






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 2,3






,[962], 0,0






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 3,7






,[967], 5,9






,[968], 5,9






,[969], 99,99






,[970], 1,2






,[971], 99,99






,[972], 4,6






,[973], 7,8






,[974], 99,99






,[975], 99,99






,[976], 99,99






,[977], 6,7






,[978], 99,99






,[979], 5,13






,[980], 9,13






,[981], 6,10






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 8,8






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 6,6






,[990], 99,99






,[991], 99,99






,[992], 1,2






,[993], 1,1






,[994], 0,0






,[995], 99,99






,[996], 6,6






,[997], 99,99






,[998], 99,99






,[999], 8,8






,[1000], 99,99






,[1001], 8,11






,[1002], 99,99






,[1003], 1,2






,[1004], 99,99






,[1005], 99,99






,[1006], 99,99






,[1007], 4,5






,[1008], 6,6






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 3,4






,[1013], 99,99






,[1014], 99,99






,[1015], 6,9






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 4,4
