



,,[70]
,[932], 0,0






,[933], 99,99






,[934], 0,0






,[935], 0,0






,[936], 1,2






,[937], 1,1






,[938], 99,99






,[939], 99,99






,[940], 2,4






,[941], 16,17






,[942], 99,99






,[943], 99,99






,[944], 8,9






,[945], 3,4






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 12,14






,[951], 7,10






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 99,99






,[962], 99,99






,[963], 99,99






,[964], 0,0






,[965], 99,99






,[966], 99,99






,[967], 0,0






,[968], 0,0






,[969], 3,7






,[970], 99,99






,[971], 2,3






,[972], 0,0






,[973], 7,9






,[974], 99,99






,[975], 1,2






,[976], 99,99






,[977], 0,0






,[978], 2,3






,[979], 4,5






,[980], 5,10






,[981], 99,99






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 5,7






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 99,99






,[998], 99,99






,[999], 99,99






,[1000], 5,7






,[1001], 99,99






,[1002], 99,99






,[1003], 6,7






,[1004], 99,99






,[1005], 2,5






,[1006], 99,99






,[1007], 2,5






,[1008], 99,99






,[1009], 6,6






,[1010], 99,99






,[1011], 7,8






,[1012], 99,99






,[1013], 4,9






,[1014], 5,12






,[1015], 9,15






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
