



,,[40]
,[932], 3,12






,[933], 2,15






,[934], 4,12






,[935], 6,12






,[936], 7,13






,[937], 7,13






,[938], 5,13






,[939], 6,7






,[940], 7,8






,[941], 6,9






,[942], 4,11






,[943], 99,99






,[944], 4,7






,[945], 2,5






,[946], 3,5






,[947], 7,9






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 99,99






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 7,10






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 99,99






,[962], 99,99






,[963], 11,15






,[964], 8,17






,[965], 4,15






,[966], 2,11






,[967], 8,15






,[968], 10,11






,[969], 99,99






,[970], 4,11






,[971], 6,10






,[972], 2,11






,[973], 2,9






,[974], 5,11






,[975], 2,11






,[976], 3,12






,[977], 4,6






,[978], 4,8






,[979], 5,9






,[980], 5,9






,[981], 99,99






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 0,0






,[986], 3,6






,[987], 12,12






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 5,14






,[998], 13,13






,[999], 4,15






,[1000], 99,99






,[1001], 2,9






,[1002], 2,12






,[1003], 4,11






,[1004], 3,10






,[1005], 6,13






,[1006], 99,99






,[1007], 7,8






,[1008], 5,9






,[1009], 6,13






,[1010], 7,8






,[1011], 9,10






,[1012], 99,99






,[1013], 99,99






,[1014], 99,99






,[1015], 99,99






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 2,4






,[1022], 99,99






,[1023], 99,99
