



,,[80]
,[932], 9,10






,[933], 99,99






,[934], 99,99






,[935], 16,26






,[936], 99,99






,[937], 99,99






,[938], 99,99






,[939], 17,22






,[940], 20,22






,[941], 99,99






,[942], 15,18






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 99,99






,[952], 12,16






,[953], 14,16






,[954], 99,99






,[955], 16,17






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 8,11






,[962], 7,9






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 21,25






,[967], 22,26






,[968], 20,21






,[969], 99,99






,[970], 9,10






,[971], 14,15






,[972], 10,20






,[973], 11,18






,[974], 99,99






,[975], 99,99






,[976], 99,99






,[977], 99,99






,[978], 99,99






,[979], 99,99






,[980], 99,99






,[981], 99,99






,[982], 14,17






,[983], 15,19






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 16,17






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 99,99






,[998], 12,13






,[999], 99,99






,[1000], 99,99






,[1001], 99,99






,[1002], 9,9






,[1003], 4,9






,[1004], 9,14






,[1005], 99,99






,[1006], 99,99






,[1007], 15,15






,[1008], 12,16






,[1009], 99,99






,[1010], 10,15






,[1011], 99,99






,[1012], 99,99






,[1013], 12,12






,[1014], 11,14






,[1015], 99,99






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
