
basis : 46, 48, 59
 [625]  dct:435.640625  a:354.015625  b:431.687500  c:409.843750   (1)    [46]:-3.222363, [48]:-0.178995, [59]:-0.595942
 [626]  dct:608.484375  a:613.468750  b:608.484375  c:673.125000   (0)    [46]:0.280886, [48]:0.145604, [59]:-2.008149
 [627]  dct:512.031250  a:508.250000  b:513.390625  c:512.031250   (1)    [46]:-0.784571, [48]:-0.167359, [59]:-0.091272
 [628]  dct:471.015625  a:472.640625  b:471.015625  c:471.015625   (0)    [46]:-0.416688, [48]:-0.052291, [59]:-0.026023
 [629]  dct:643.781250  a:629.203125  b:673.484375  c:637.265625   (1)    [46]:2.853866, [48]:-1.133378, [59]:0.632196
 [630]  dct:461.562500  a:468.406250  b:462.234375  c:459.187500   (3)    [46]:-1.556845, [48]:1.254215, [59]:0.774855
 [633]  dct:168.656250  a:165.171875  b:148.843750  c:151.703125   (2)    [46]:0.323251, [48]:-0.983161, [59]:-0.484589
 [640]  dct:961.890625  a:955.328125  b:961.890625  c:940.312500   (3)    [46]:-3.257201, [48]:0.311007, [59]:-0.527102
 [641]  dct:428.812500  a:443.531250  b:428.812500  c:428.812500   (0)    [46]:0.709718, [48]:0.947558, [59]:0.031179
 [642]  dct:132.812500  a:132.328125  b:129.328125  c:125.687500   (3)    [46]:0.478408, [48]:-0.146743, [59]:-0.436600
 [645]  dct:645.140625  a:651.656250  b:645.140625  c:644.828125   (3)    [46]:-1.594877, [48]:0.544636, [59]:0.246274
 [646]  dct:589.859375  a:569.062500  b:579.593750  c:589.859375   (1)    [46]:0.906245, [48]:-0.919641, [59]:0.068765
 [647]  dct:767.984375  a:767.984375  b:757.937500  c:762.312500   (2)    [46]:-0.144688, [48]:-1.694453, [59]:-0.229292
 [648]  dct:622.171875  a:620.156250  b:622.171875  c:618.296875   (3)    [46]:0.179183, [48]:-0.130594, [59]:0.230660
 [649]  dct:713.125000  a:708.156250  b:713.125000  c:711.968750   (1)    [46]:-0.686450, [48]:-0.106131, [59]:-0.228489
 [650]  dct:800.578125  a:796.703125  b:798.218750  c:786.484375   (3)    [46]:-0.654889, [48]:2.072145, [59]:-0.518449
 [651]  dct:526.062500  a:539.390625  b:526.062500  c:526.062500   (0)    [46]:0.430173, [48]:1.007224, [59]:0.161717
 [652]  dct:432.140625  a:432.140625  b:427.906250  c:448.843750   (2)    [46]:0.114649, [48]:-0.180153, [59]:-1.057297
 [653]  dct:445.578125  a:438.734375  b:445.578125  c:409.875000   (3)    [46]:-1.032357, [48]:0.927789, [59]:-1.101161
 [654]  dct:357.781250  a:356.906250  b:357.781250  c:336.343750   (3)    [46]:-0.478239, [48]:0.155416, [59]:-0.577776
 [655]  dct:357.875000  a:351.984375  b:346.562500  c:344.796875   (3)    [46]:1.821055, [48]:-0.777920, [59]:-1.529745
 [656]  dct:454.406250  a:502.265625  b:454.406250  c:438.421875   (3)    [46]:2.556652, [48]:0.775036, [59]:-0.893062
 [657]  dct:636.234375  a:636.234375  b:621.843750  c:636.234375   (2)    [46]:-0.248162, [48]:-1.729970, [59]:0.175281
 [658]  dct:683.437500  a:659.203125  b:704.359375  c:695.703125   (1)    [46]:0.635606, [48]:-0.619809, [59]:-1.819841
 [659]  dct:628.718750  a:596.078125  b:631.609375  c:635.406250   (1)    [46]:-1.870898, [48]:-0.320696, [59]:-0.852274
 [660]  dct:539.578125  a:523.906250  b:539.578125  c:539.578125   (1)    [46]:0.465315, [48]:1.067815, [59]:0.161564
 [661]  dct:502.953125  a:482.593750  b:502.953125  c:509.484375   (1)    [46]:-0.974038, [48]:0.066371, [59]:0.593099
 [662]  dct:779.828125  a:767.171875  b:779.890625  c:767.859375   (1)    [46]:-1.548502, [48]:-0.528907, [59]:0.579655
 [663]  dct:417.765625  a:402.109375  b:417.765625  c:417.765625   (1)    [46]:-1.738030, [48]:0.543812, [59]:0.154552
 [664]  dct:429.125000  a:425.312500  b:363.968750  c:410.625000   (2)    [46]:0.602203, [48]:-3.464107, [59]:0.413024
 [670]  dct:209.718750  a:211.750000  b:209.718750  c:201.765625   (3)    [46]:0.838787, [48]:1.085884, [59]:0.657752
 [673]  dct:320.937500  a:312.859375  b:320.203125  c:356.390625   (1)    [46]:0.495602, [48]:1.248192, [59]:-2.162956
 [674]  dct:557.625000  a:551.609375  b:557.625000  c:427.593750   (3)    [46]:0.275512, [48]:1.182321, [59]:-2.171111
 [677]  dct:519.578125  a:476.171875  b:519.687500  c:517.109375   (1)    [46]:-2.825478, [48]:1.249022, [59]:0.307597
 [678]  dct:725.468750  a:725.468750  b:722.750000  c:685.609375   (3)    [46]:-0.134561, [48]:1.715794, [59]:1.628847
 [679]  dct:522.765625  a:520.625000  b:522.765625  c:522.765625   (1)    [46]:0.295781, [48]:0.715919, [59]:0.026370
 [680]  dct:755.437500  a:763.921875  b:753.796875  c:755.437500   (2)    [46]:-1.475859, [48]:2.344116, [59]:-0.041709
 [681]  dct:870.687500  a:850.046875  b:865.921875  c:964.421875   (1)    [46]:-1.047489, [48]:-0.851320, [59]:2.836127
 [682]  dct:913.625000  a:914.765625  b:913.625000  c:863.859375   (3)    [46]:-0.377931, [48]:0.270693, [59]:-0.709301
 [683]  dct:695.718750  a:695.718750  b:696.531250  c:693.015625   (3)    [46]:0.072313, [48]:2.556429, [59]:1.462857
 [684]  dct:510.578125  a:512.062500  b:510.578125  c:510.578125   (0)    [46]:0.804093, [48]:0.405524, [59]:0.082189
 [685]  dct:408.250000  a:378.671875  b:408.250000  c:391.828125   (1)    [46]:1.400567, [48]:-0.065529, [59]:0.842581
 [686]  dct:502.406250  a:502.406250  b:502.406250  c:461.156250   (3)    [46]:0.160677, [48]:0.464017, [59]:1.090599
 [688]  dct:796.718750  a:772.359375  b:796.718750  c:807.875000   (1)    [46]:-1.451277, [48]:1.178350, [59]:1.099395
 [689]  dct:587.453125  a:573.718750  b:587.453125  c:576.843750   (1)    [46]:-0.628416, [48]:0.272094, [59]:0.704011
 [690]  dct:754.984375  a:754.984375  b:754.031250  c:754.984375   (2)    [46]:0.064689, [48]:1.287674, [59]:0.090600
 [691]  dct:559.578125  a:540.140625  b:559.578125  c:577.562500   (1)    [46]:1.627985, [48]:-0.125137, [59]:2.642479
 [692]  dct:482.718750  a:482.718750  b:482.718750  c:420.296875   (3)    [46]:0.054025, [48]:-0.103744, [59]:-0.854553
 [693]  dct:794.546875  a:782.640625  b:794.546875  c:762.125000   (3)    [46]:-1.160590, [48]:0.479632, [59]:1.611271
 [694]  dct:475.265625  a:459.515625  b:476.093750  c:438.531250   (3)    [46]:-2.058522, [48]:1.376529, [59]:1.038364
 [695]  dct:640.265625  a:654.187500  b:640.265625  c:640.265625   (0)    [46]:-1.626891, [48]:1.148225, [59]:0.014177
 [696]  dct:568.593750  a:554.265625  b:568.593750  c:535.296875   (3)    [46]:-1.208619, [48]:0.151182, [59]:1.263993
 [706]  dct:275.171875  a:267.421875  b:274.437500  c:280.609375   (1)    [46]:0.561038, [48]:1.361377, [59]:-2.289636
 [707]  dct:257.859375  a:224.203125  b:257.859375  c:281.531250   (1)    [46]:2.546942, [48]:0.087307, [59]:-2.621094
 [708]  dct:296.359375  a:296.359375  b:296.000000  c:202.000000   (3)    [46]:-0.201744, [48]:1.188325, [59]:-2.823258
 [709]  dct:388.187500  a:417.781250  b:377.718750  c:398.531250   (2)    [46]:1.397454, [48]:-0.626750, [59]:-2.853776
 [710]  dct:112.859375  a:111.468750  b:112.859375  c:112.859375   (1)    [46]:-0.385954, [48]:0.041233, [59]:-0.070616
 [711]  dct:459.593750  a:459.593750  b:459.593750  c:434.750000   (3)    [46]:-0.313715, [48]:0.832559, [59]:-1.443689
 [712]  dct:398.171875  a:397.546875  b:398.171875  c:387.140625   (3)    [46]:-0.463899, [48]:-0.050854, [59]:-2.589365
 [713]  dct:490.468750  a:483.515625  b:487.828125  c:490.468750   (1)    [46]:0.980061, [48]:-0.242942, [59]:0.019445
 [714]  dct:572.734375  a:572.250000  b:542.000000  c:573.765625   (2)    [46]:0.397474, [48]:-0.736409, [59]:-0.135336
 [716]  dct:826.703125  a:826.703125  b:799.218750  c:827.734375   (2)    [46]:-0.168885, [48]:-0.806402, [59]:0.236641
 [717]  dct:356.031250  a:313.343750  b:356.031250  c:331.343750   (1)    [46]:2.484044, [48]:-0.078333, [59]:0.938336
 [719]  dct:514.671875  a:510.593750  b:514.671875  c:514.671875   (1)    [46]:0.795533, [48]:-0.018295, [59]:-0.047097
 [721]  dct:453.718750  a:446.109375  b:453.718750  c:444.890625   (3)    [46]:-1.179711, [48]:0.886864, [59]:-0.362401
 [722]  dct:572.281250  a:573.765625  b:572.281250  c:557.015625   (3)    [46]:1.466430, [48]:0.337922, [59]:0.758395
 [723]  dct:304.437500  a:300.687500  b:304.109375  c:287.343750   (3)    [46]:-0.405423, [48]:1.821655, [59]:-0.319668
 [724]  dct:779.640625  a:778.734375  b:776.125000  c:720.312500   (3)    [46]:-0.527391, [48]:1.982092, [59]:-0.854287
 [725]  dct:673.203125  a:678.968750  b:689.687500  c:673.203125   (0)    [46]:-1.791527, [48]:-0.226914, [59]:-0.059873
 [726]  dct:483.250000  a:401.406250  b:523.937500  c:475.234375   (1)    [46]:2.994664, [48]:-1.102179, [59]:1.188485
 [727]  dct:554.750000  a:557.453125  b:552.390625  c:554.750000   (2)    [46]:-1.302128, [48]:1.784369, [59]:0.082880
 [728]  dct:622.515625  a:565.265625  b:553.093750  c:616.625000   (2)    [46]:1.857943, [48]:-1.273875, [59]:0.549907
 [730]  dct:165.875000  a:164.921875  b:162.656250  c:160.687500   (3)    [46]:-0.345228, [48]:-0.157042, [59]:0.978730
 [740]  dct:576.093750  a:572.625000  b:576.093750  c:655.656250   (1)    [46]:0.257735, [48]:0.589374, [59]:-2.652012
 [741]  dct:568.078125  a:568.078125  b:568.062500  c:575.109375   (2)    [46]:0.124753, [48]:1.234092, [59]:1.579824
 [742]  dct:551.015625  a:537.015625  b:551.015625  c:542.703125   (1)    [46]:0.711766, [48]:0.140407, [59]:-0.955497
 [745]  dct:486.796875  a:486.937500  b:486.984375  c:486.796875   (0)    [46]:0.201481, [48]:1.447961, [59]:0.022809
 [747]  dct:258.750000  a:267.890625  b:268.093750  c:220.734375   (3)    [46]:1.078265, [48]:-0.436342, [59]:-0.879327
 [748]  dct:670.328125  a:655.328125  b:670.328125  c:675.625000   (1)    [46]:-1.527221, [48]:0.475473, [59]:0.266324
 [749]  dct:274.281250  a:269.843750  b:277.515625  c:263.750000   (3)    [46]:0.245729, [48]:-0.356711, [59]:0.300928
 [751]  dct:346.218750  a:311.687500  b:346.109375  c:336.109375   (1)    [46]:1.697692, [48]:1.342232, [59]:0.298596
 [753]  dct:346.406250  a:307.484375  b:254.484375  c:344.890625   (2)    [46]:-2.081035, [48]:-1.633057, [59]:-0.201119
 [754]  dct:384.218750  a:317.578125  b:368.156250  c:369.921875   (1)    [46]:2.595741, [48]:-0.773071, [59]:0.699678
 [755]  dct:524.937500  a:520.046875  b:511.906250  c:524.921875   (2)    [46]:-1.420250, [48]:-1.939594, [59]:0.176425
 [756]  dct:595.203125  a:577.656250  b:595.203125  c:595.203125   (1)    [46]:0.982933, [48]:-0.102362, [59]:-0.097433
 [757]  dct:383.937500  a:383.937500  b:383.937500  c:367.890625   (3)    [46]:-0.321041, [48]:0.489969, [59]:-1.032797
 [758]  dct:674.078125  a:649.734375  b:674.078125  c:677.265625   (1)    [46]:0.639393, [48]:0.418951, [59]:0.794644
 [759]  dct:537.562500  a:537.562500  b:537.562500  c:461.828125   (3)    [46]:-0.130612, [48]:0.289251, [59]:1.533796
 [760]  dct:745.250000  a:745.234375  b:745.250000  c:746.531250   (1)    [46]:2.713728, [48]:0.794948, [59]:0.215777
 [761]  dct:345.625000  a:342.562500  b:344.546875  c:345.625000   (1)    [46]:-4.019662, [48]:1.236946, [59]:0.126597
 [762]  dct:442.734375  a:420.421875  b:442.734375  c:432.687500   (1)    [46]:1.851552, [48]:-0.108604, [59]:0.704309
 [777]  dct:192.890625  a:178.796875  b:192.890625  c:192.890625   (1)    [46]:0.716657, [48]:0.037021, [59]:-0.071163
 [779]  dct:277.625000  a:275.468750  b:263.843750  c:275.796875   (2)    [46]:-0.740017, [48]:-0.444465, [59]:-0.126721
 [780]  dct:386.765625  a:388.453125  b:391.046875  c:382.718750   (3)    [46]:-0.896254, [48]:-0.685224, [59]:-0.761472
 [785]  dct:792.109375  a:798.062500  b:782.078125  c:779.281250   (3)    [46]:-0.583198, [48]:3.151685, [59]:1.003695
 [786]  dct:480.421875  a:478.515625  b:480.421875  c:474.156250   (3)    [46]:0.534103, [48]:0.546496, [59]:-0.169716
 [787]  dct:866.890625  a:870.609375  b:854.234375  c:861.250000   (2)    [46]:-0.956707, [48]:-0.330560, [59]:-0.460237
 [789]  dct:351.875000  a:334.984375  b:351.875000  c:350.046875   (1)    [46]:-5.572171, [48]:-0.049506, [59]:-0.234030
 [790]  dct:713.546875  a:679.187500  b:670.796875  c:666.921875   (3)    [46]:-2.170825, [48]:-1.665331, [59]:-1.267096
 [791]  dct:715.078125  a:715.671875  b:685.562500  c:702.515625   (2)    [46]:-0.653016, [48]:-1.388787, [59]:-0.826264
 [792]  dct:840.625000  a:808.093750  b:840.625000  c:833.640625   (1)    [46]:2.008352, [48]:0.606161, [59]:0.269142
 [793]  dct:619.171875  a:612.046875  b:611.484375  c:611.921875   (2)    [46]:-1.614398, [48]:-1.807651, [59]:1.836821
 [794]  dct:312.171875  a:302.750000  b:312.171875  c:302.015625   (3)    [46]:0.658914, [48]:0.074261, [59]:0.644888
 [795]  dct:281.375000  a:273.875000  b:229.875000  c:281.828125   (2)    [46]:-0.897136, [48]:-1.157437, [59]:-0.239691
 [809]  dct:435.171875  a:435.171875  b:435.171875  c:417.156250   (3)    [46]:-0.214406, [48]:-0.060818, [59]:0.658500
 [810]  dct:336.390625  a:282.609375  b:334.312500  c:333.875000   (1)    [46]:1.846487, [48]:1.807954, [59]:0.738721
 [811]  dct:374.406250  a:384.046875  b:373.906250  c:353.500000   (3)    [46]:0.930713, [48]:1.508923, [59]:-0.471592
 [816]  dct:387.703125  a:381.656250  b:381.953125  c:387.703125   (1)    [46]:0.919298, [48]:-0.214508, [59]:-0.070578
 [817]  dct:414.515625  a:414.515625  b:429.390625  c:405.687500   (3)    [46]:0.093000, [48]:-1.335441, [59]:0.382592
 [818]  dct:813.312500  a:807.906250  b:739.281250  c:751.046875   (2)    [46]:-0.494447, [48]:-1.159589, [59]:-1.425343
 [819]  dct:483.625000  a:424.265625  b:483.625000  c:461.015625   (1)    [46]:2.861141, [48]:0.266997, [59]:-0.442760
 [820]  dct:713.343750  a:663.953125  b:711.937500  c:632.921875   (3)    [46]:-1.546137, [48]:1.638309, [59]:-1.016858
 [821]  dct:354.421875  a:354.421875  b:369.281250  c:346.250000   (3)    [46]:0.088551, [48]:-1.486584, [59]:-1.256738
 [822]  dct:496.687500  a:488.578125  b:496.515625  c:469.859375   (3)    [46]:0.818151, [48]:1.910790, [59]:-0.698320
 [823]  dct:624.171875  a:624.171875  b:608.906250  c:602.015625   (3)    [46]:0.114639, [48]:-0.653788, [59]:-1.334259
 [824]  dct:607.171875  a:555.656250  b:587.984375  c:584.328125   (1)    [46]:3.705408, [48]:-1.086261, [59]:-2.954393
 [826]  dct:350.687500  a:345.171875  b:454.375000  c:318.703125   (3)    [46]:-1.295889, [48]:-3.600872, [59]:-1.138725
 [841]  dct:85.375000  a:85.515625  b:85.375000  c:81.046875   (3)    [46]:0.220368, [48]:0.761897, [59]:-0.153707
 [842]  dct:211.281250  a:202.562500  b:210.609375  c:160.406250   (3)    [46]:-1.379641, [48]:-0.233348, [59]:-1.129838
 [844]  dct:234.046875  a:226.453125  b:234.046875  c:173.937500   (3)    [46]:-0.957448, [48]:0.426401, [59]:-1.925758
 [845]  dct:222.046875  a:222.046875  b:222.046875  c:188.875000   (3)    [46]:-0.296819, [48]:0.493452, [59]:-0.749493
 [847]  dct:434.078125  a:420.796875  b:427.187500  c:432.531250   (1)    [46]:-0.774856, [48]:-1.061988, [59]:-0.183802
 [848]  dct:452.578125  a:441.109375  b:418.906250  c:386.156250   (3)    [46]:1.506196, [48]:-1.143102, [59]:-0.793228
 [849]  dct:394.609375  a:383.187500  b:365.875000  c:376.937500   (2)    [46]:-1.672720, [48]:-0.935678, [59]:-0.865664
 [852]  dct:354.890625  a:354.890625  b:353.078125  c:354.890625   (2)    [46]:-0.040859, [48]:2.098918, [59]:-0.001751
 [853]  dct:199.406250  a:199.406250  b:195.328125  c:196.437500   (2)    [46]:-0.247654, [48]:-0.525608, [59]:0.273962
 [854]  dct:571.000000  a:561.796875  b:571.000000  c:544.343750   (3)    [46]:-0.859492, [48]:0.034499, [59]:0.887332
 [856]  dct:573.437500  a:572.468750  b:569.625000  c:554.750000   (3)    [46]:-0.438275, [48]:2.646790, [59]:0.595921
 [857]  dct:406.531250  a:406.531250  b:406.531250  c:406.531250   (0)    [46]:0.101052, [48]:1.028899, [59]:0.020052
 [858]  dct:365.296875  a:355.546875  b:298.437500  c:334.312500   (2)    [46]:-0.983818, [48]:-1.407544, [59]:0.755467
 [878]  dct:205.593750  a:202.859375  b:204.406250  c:203.187500   (1)    [46]:0.513813, [48]:2.109951, [59]:-0.210035
 [879]  dct:785.312500  a:779.468750  b:785.312500  c:775.546875   (3)    [46]:-1.036455, [48]:0.528260, [59]:-0.335781
 [880]  dct:658.000000  a:631.640625  b:657.578125  c:603.312500   (3)    [46]:-1.323473, [48]:1.955218, [59]:1.612086
 [881]  dct:494.296875  a:481.484375  b:494.296875  c:445.609375   (3)    [46]:-1.224434, [48]:0.256756, [59]:-2.023538
 [882]  dct:191.062500  a:179.484375  b:191.062500  c:178.328125   (3)    [46]:0.811081, [48]:0.870517, [59]:0.570611
 [884]  dct:332.765625  a:332.765625  b:315.515625  c:325.531250   (2)    [46]:-0.112890, [48]:-1.338042, [59]:-0.358189
 [885]  dct:418.421875  a:418.906250  b:427.437500  c:416.281250   (3)    [46]:1.566138, [48]:-1.444993, [59]:-0.194381
 [886]  dct:663.265625  a:647.078125  b:652.984375  c:660.984375   (1)    [46]:1.449730, [48]:5.263827, [59]:-0.315273
 [887]  dct:404.921875  a:407.312500  b:404.921875  c:401.031250   (3)    [46]:1.435543, [48]:0.483748, [59]:1.627521
 [888]  dct:440.156250  a:436.015625  b:440.156250  c:432.625000   (3)    [46]:0.222451, [48]:0.695372, [59]:-0.456631
 [890]  dct:510.000000  a:485.953125  b:371.453125  c:502.359375   (2)    [46]:-1.467340, [48]:-3.608294, [59]:0.788134
 [891]  dct:188.890625  a:188.453125  b:180.968750  c:226.218750   (2)    [46]:-0.502212, [48]:-0.960875, [59]:-1.034099
 [909]  dct:288.296875  a:285.734375  b:287.921875  c:271.968750   (3)    [46]:1.649322, [48]:1.771200, [59]:0.630155
 [910]  dct:618.343750  a:618.406250  b:618.343750  c:614.796875   (3)    [46]:-0.490296, [48]:1.099454, [59]:0.298888
 [911]  dct:536.703125  a:527.265625  b:536.703125  c:524.906250   (3)    [46]:-0.659953, [48]:0.392706, [59]:0.547602
 [913]  dct:427.031250  a:401.359375  b:426.406250  c:427.031250   (1)    [46]:1.701350, [48]:1.395695, [59]:0.079921
 [915]  dct:289.828125  a:277.140625  b:289.828125  c:251.343750   (3)    [46]:-0.967131, [48]:0.079868, [59]:-1.070495
 [916]  dct:251.281250  a:246.375000  b:235.828125  c:237.062500   (2)    [46]:0.560040, [48]:-0.642699, [59]:-1.229085
 [917]  dct:289.593750  a:289.593750  b:289.593750  c:278.937500   (3)    [46]:0.044183, [48]:0.209844, [59]:-0.642283
 [919]  dct:390.500000  a:409.187500  b:390.281250  c:342.640625   (3)    [46]:1.778405, [48]:-0.257761, [59]:1.552588
 [922]  dct:601.078125  a:579.593750  b:589.062500  c:601.078125   (1)    [46]:-1.604709, [48]:-0.390334, [59]:-0.096811
 [923]  dct:645.734375  a:640.234375  b:645.734375  c:615.562500   (3)    [46]:1.599783, [48]:-0.127054, [59]:1.600649
 [924]  dct:433.468750  a:384.906250  b:432.265625  c:352.296875   (3)    [46]:2.011489, [48]:1.301564, [59]:2.888610
 [925]  dct:534.000000  a:522.781250  b:511.859375  c:518.078125   (2)    [46]:-1.332963, [48]:-0.661208, [59]:1.534288
 [944]  dct:163.984375  a:158.796875  b:163.984375  c:161.187500   (1)    [46]:-0.762184, [48]:-0.060257, [59]:-0.214771
 [947]  dct:157.296875  a:152.421875  b:136.593750  c:158.875000   (2)    [46]:0.730192, [48]:-1.212080, [59]:-0.287127
 [948]  dct:338.328125  a:327.296875  b:327.218750  c:298.984375   (3)    [46]:-0.896519, [48]:-0.968803, [59]:-1.415771
 [950]  dct:307.968750  a:275.328125  b:307.968750  c:290.890625   (1)    [46]:1.809425, [48]:0.364506, [59]:0.698717
 [955]  dct:512.046875  a:509.406250  b:508.000000  c:485.312500   (3)    [46]:-1.559030, [48]:5.492589, [59]:0.863336
 [957]  dct:606.531250  a:598.140625  b:606.531250  c:563.953125   (3)    [46]:-1.769096, [48]:0.236371, [59]:-0.658802
 [958]  dct:435.218750  a:425.500000  b:435.218750  c:436.843750   (1)    [46]:-3.316182, [48]:0.475423, [59]:0.338554
 [959]  dct:234.500000  a:234.500000  b:235.375000  c:235.453125   (0)    [46]:-0.108638, [48]:-0.219762, [59]:0.657624
 [981]  dct:242.375000  a:239.093750  b:236.156250  c:242.375000   (2)    [46]:-0.712290, [48]:-0.365856, [59]:0.072224
 [982]  dct:261.546875  a:259.750000  b:261.546875  c:259.937500   (1)    [46]:0.242197, [48]:0.868487, [59]:0.441371
 [983]  dct:281.093750  a:279.984375  b:280.703125  c:278.703125   (3)    [46]:0.269137, [48]:1.336681, [59]:0.632547
 [984]  dct:210.750000  a:206.781250  b:210.750000  c:179.875000   (3)    [46]:0.329247, [48]:0.865027, [59]:-0.727424
 [986]  dct:113.906250  a:113.906250  b:113.906250  c:130.062500   (0)    [46]:0.113314, [48]:0.118382, [59]:-1.371759
 [987]  dct:339.828125  a:328.515625  b:307.046875  c:360.703125   (2)    [46]:-0.962989, [48]:-3.384497, [59]:-1.225026
 [988]  dct:166.390625  a:166.390625  b:167.390625  c:166.390625   (0)    [46]:0.163302, [48]:-0.254917, [59]:-0.008630
 [989]  dct:524.859375  a:544.859375  b:504.984375  c:513.718750   (2)    [46]:-2.907151, [48]:4.413961, [59]:-0.732798
 [990]  dct:363.484375  a:363.125000  b:353.328125  c:376.093750   (2)    [46]:0.451321, [48]:-1.099034, [59]:-0.454135
 [991]  dct:383.203125  a:381.437500  b:296.718750  c:379.375000   (2)    [46]:-0.353998, [48]:-1.512341, [59]:0.457659
 [1015]  dct:276.203125  a:276.203125  b:274.718750  c:276.203125   (2)    [46]:-0.269925, [48]:-0.339470, [59]:0.123265
 [1016]  dct:313.296875  a:305.046875  b:334.093750  c:217.078125   (3)    [46]:0.502577, [48]:-1.313195, [59]:-1.958894
 [1017]  dct:309.765625  a:285.812500  b:286.062500  c:251.437500   (3)    [46]:-1.360174, [48]:-0.851258, [59]:-2.269824
 [1018]  dct:370.093750  a:366.062500  b:375.781250  c:356.250000   (3)    [46]:0.255571, [48]:-0.403488, [59]:-1.415890
 [1019]  dct:398.296875  a:408.859375  b:398.296875  c:389.843750   (3)    [46]:0.848839, [48]:0.389782, [59]:-0.404039
 [1020]  dct:445.328125  a:449.546875  b:441.359375  c:418.781250   (3)    [46]:0.566336, [48]:-0.262381, [59]:-0.335855
 [1022]  dct:369.718750  a:349.171875  b:371.093750  c:334.515625   (3)    [46]:0.746391, [48]:1.396690, [59]:-0.865048
 [1023]  dct:272.593750  a:270.156250  b:262.734375  c:262.953125   (2)    [46]:-0.528436, [48]:-0.756974, [59]:-0.169826
