



,,[80]
,[932], 10,10






,[933], 99,99






,[934], 20,23






,[935], 99,99






,[936], 99,99






,[937], 99,99






,[938], 99,99






,[939], 99,99






,[940], 17,22






,[941], 11,20






,[942], 99,99






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 17,26






,[950], 99,99






,[951], 99,99






,[952], 99,99






,[953], 15,16






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 99,99






,[962], 99,99






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 15,25






,[967], 16,26






,[968], 99,99






,[969], 99,99






,[970], 99,99






,[971], 99,99






,[972], 99,99






,[973], 99,99






,[974], 99,99






,[975], 99,99






,[976], 16,21






,[977], 17,20






,[978], 99,99






,[979], 99,99






,[980], 16,25






,[981], 99,99






,[982], 13,17






,[983], 99,99






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 99,99






,[993], 99,99






,[994], 99,99






,[995], 99,99






,[996], 99,99






,[997], 99,99






,[998], 99,99






,[999], 99,99






,[1000], 18,19






,[1001], 99,99






,[1002], 99,99






,[1003], 99,99






,[1004], 99,99






,[1005], 99,99






,[1006], 99,99






,[1007], 13,15






,[1008], 99,99






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 99,99






,[1013], 99,99






,[1014], 99,99






,[1015], 16,18






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
