



,,[70]
,[932], 6,8






,[933], 99,99






,[934], 10,18






,[935], 14,16






,[936], 99,99






,[937], 8,11






,[938], 9,11






,[939], 12,18






,[940], 11,17






,[941], 16,19






,[942], 15,16






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 14,18






,[950], 15,20






,[951], 7,15






,[952], 10,11






,[953], 11,12






,[954], 13,14






,[955], 5,13






,[956], 8,10






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 5,8






,[962], 5,7






,[963], 99,99






,[964], 8,9






,[965], 99,99






,[966], 13,19






,[967], 7,21






,[968], 16,16






,[969], 99,99






,[970], 3,7






,[971], 9,9






,[972], 7,14






,[973], 11,14






,[974], 99,99






,[975], 99,99






,[976], 99,99






,[977], 99,99






,[978], 14,16






,[979], 11,18






,[980], 13,19






,[981], 99,99






,[982], 13,15






,[983], 12,16






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 11,12






,[990], 99,99






,[991], 99,99






,[992], 5,9






,[993], 4,7






,[994], 99,99






,[995], 99,99






,[996], 11,13






,[997], 99,99






,[998], 9,10






,[999], 99,99






,[1000], 16,16






,[1001], 15,18






,[1002], 99,99






,[1003], 99,99






,[1004], 7,7






,[1005], 99,99






,[1006], 99,99






,[1007], 8,10






,[1008], 10,10






,[1009], 99,99






,[1010], 5,8






,[1011], 99,99






,[1012], 99,99






,[1013], 5,8






,[1014], 99,99






,[1015], 8,15






,[1016], 12,14






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
