



,,[30]
,[932], 0,0






,[933], 0,0






,[934], 99,99






,[935], 0,0






,[936], 99,99






,[937], 0,0






,[938], 0,0






,[939], 0,0






,[940], 0,1






,[941], 99,99






,[942], 99,99






,[943], 99,99






,[944], 99,99






,[945], 1,2






,[946], 99,99






,[947], 99,99






,[948], 99,99






,[949], 99,99






,[950], 99,99






,[951], 99,99






,[952], 99,99






,[953], 99,99






,[954], 99,99






,[955], 99,99






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 99,99






,[961], 0,0






,[962], 0,0






,[963], 0,0






,[964], 0,0






,[965], 0,0






,[966], 0,0






,[967], 0,0






,[968], 0,0






,[969], 1,2






,[970], 1,2






,[971], 99,99






,[972], 0,0






,[973], 3,3






,[974], 0,0






,[975], 99,99






,[976], 99,99






,[977], 0,0






,[978], 0,0






,[979], 99,99






,[980], 4,4






,[981], 4,5






,[982], 99,99






,[983], 99,99






,[984], 99,99






,[985], 99,99






,[986], 2,4






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 3,9






,[993], 3,5






,[994], 3,5






,[995], 3,5






,[996], 3,5






,[997], 4,5






,[998], 4,5






,[999], 4,5






,[1000], 2,3






,[1001], 3,5






,[1002], 3,5






,[1003], 3,4






,[1004], 3,4






,[1005], 3,4






,[1006], 2,4






,[1007], 1,3






,[1008], 3,4






,[1009], 2,4






,[1010], 3,5






,[1011], 3,5






,[1012], 2,4






,[1013], 2,4






,[1014], 2,3






,[1015], 99,99






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
