



,,[50]
,[932], 99,99






,[933], 99,99






,[934], 8,15






,[935], 8,10






,[936], 6,8






,[937], 3,9






,[938], 4,6






,[939], 9,13






,[940], 10,13






,[941], 10,11






,[942], 5,11






,[943], 99,99






,[944], 99,99






,[945], 99,99






,[946], 99,99






,[947], 10,10






,[948], 99,99






,[949], 11,16






,[950], 7,14






,[951], 5,11






,[952], 5,5






,[953], 99,99






,[954], 99,99






,[955], 3,4






,[956], 99,99






,[957], 99,99






,[958], 99,99






,[959], 99,99






,[960], 7,8






,[961], 3,4






,[962], 0,0






,[963], 99,99






,[964], 99,99






,[965], 99,99






,[966], 8,9






,[967], 6,13






,[968], 7,11






,[969], 99,99






,[970], 3,5






,[971], 4,4






,[972], 7,9






,[973], 9,9






,[974], 7,9






,[975], 8,9






,[976], 9,9






,[977], 6,9






,[978], 5,12






,[979], 6,14






,[980], 5,14






,[981], 8,13






,[982], 8,9






,[983], 9,11






,[984], 99,99






,[985], 99,99






,[986], 99,99






,[987], 99,99






,[988], 99,99






,[989], 99,99






,[990], 99,99






,[991], 99,99






,[992], 3,5






,[993], 99,99






,[994], 2,3






,[995], 99,99






,[996], 6,8






,[997], 99,99






,[998], 99,99






,[999], 10,10






,[1000], 8,12






,[1001], 6,12






,[1002], 99,99






,[1003], 1,2






,[1004], 99,99






,[1005], 99,99






,[1006], 99,99






,[1007], 99,99






,[1008], 7,7






,[1009], 99,99






,[1010], 99,99






,[1011], 99,99






,[1012], 99,99






,[1013], 1,2






,[1014], 99,99






,[1015], 5,10






,[1016], 99,99






,[1017], 99,99






,[1018], 99,99






,[1019], 99,99






,[1020], 99,99






,[1021], 99,99






,[1022], 99,99






,[1023], 99,99
